Gene_id	Gene_name	Unknown_Barcode	T14A	T0A	T0B	T14B
MSTRG.22312	prkag1	0	0	0	0	0
MSTRG.22313	LOC111221623	0	0	0	0	0
MSTRG.22314	MSTRG.8753	0	0	0	0	0
MSTRG.22315	MSTRG.8751	0	0	0	0	0
MSTRG.22316	MSTRG.8750	0	0	0	0	0
MSTRG.22317	apof	0	0	0	0	0
MSTRG.22318	MSTRG.8748	0	0	0	0	0
MSTRG.22319	LOC111221460	0	0	0	0	0
MSTRG.2232	LOC111230603	0	0	0	0	0
MSTRG.22320	MSTRG.8802	0	0	0	0	0
MSTRG.22321	LOC111222129	0	0	0	0	0
MSTRG.22322	MSTRG.8798	0	0	0	0	0
MSTRG.22323	MSTRG.8796	0	0	0	0	0
MSTRG.22324	MSTRG.8794	0	0	0	0	0
MSTRG.22325	MSTRG.8792	0	0	0	0	0
MSTRG.22326	MSTRG.8791	0	0	0	0	0
MSTRG.22327	MSTRG.8790	0	0	0	0	0
MSTRG.22328	MSTRG.8789	0	0	0	0	0
MSTRG.22329	LOC111221628	0	0	0	0	0
MSTRG.2233	MSTRG.17586	0	0	0	0	0
MSTRG.22330	MSTRG.10489	0	0	0	0	0
MSTRG.22331	LOC111223728	0	0	0	0	0
MSTRG.22332	LOC111223745	0	0	0	0	0
MSTRG.22333	MSTRG.10483	0	0	0	0	0
MSTRG.22334	LOC111223747	0	0	0	0	0
MSTRG.22335	MSTRG.10479	0	0	0	0	0
MSTRG.22336	MSTRG.10477	0	0	0	0	0
MSTRG.22337	ache	0	0	0	0	0
MSTRG.22338	MSTRG.10472	0	0	0	0	0
MSTRG.22339	MSTRG.10471	0	0	0	0	0
MSTRG.2234	MSTRG.17588	0	0	0	0	0
MSTRG.22340	MSTRG.10530	0	0	0	0	0
MSTRG.22341	LOC111223670	0	0	0	0	0
MSTRG.22342	LOC111223785	0	0	0	0	0
MSTRG.22343	LOC111223744	0	0	0	0	0
MSTRG.22344	MSTRG.10518	0	0	0	0	0
MSTRG.22345	rpain	0	0	0	0	0
MSTRG.22346	MSTRG.10514	0	0	0	0	0
MSTRG.22347	MSTRG.10512	0	0	0	0	0
MSTRG.22348	MSTRG.10510	0	0	0	0	0
MSTRG.22349	MSTRG.10507	0	0	0	0	0
MSTRG.2235	oxsm	0	0	0	0	0
MSTRG.22350	mpdu1	0	0	0	0	0
MSTRG.22351	MSTRG.10448	0	0	0	0	0
MSTRG.22352	MSTRG.10446	0	0	0	0	0
MSTRG.22353	MSTRG.10444	0	0	0	0	0
MSTRG.22354	MSTRG.10442	0	0	0	0	0
MSTRG.22355	sh3tc1	0	0	0	0	0
MSTRG.22356	MSTRG.10438	0	0	0	0	0
MSTRG.22357	MSTRG.10436	0	0	0	0	0
MSTRG.22358	MSTRG.10434	0	0	0	0	0
MSTRG.22359	MSTRG.10432	0	0	0	0	0
MSTRG.2236	top2b	0	0	0	0	0
MSTRG.22360	MSTRG.10469	0	0	0	0	0
MSTRG.22361	LOC111223571	0	0	0	0	0
MSTRG.22362	MSTRG.10467	0	0	0	0	0
MSTRG.22363	LOC111223569	0	0	0	0	0
MSTRG.22364	med11	0	0	0	0	0
MSTRG.22365	LOC111223562	0	0	0	0	0
MSTRG.22366	MSTRG.10460	0	0	0	0	0
MSTRG.22367	mtm1	0	0	0	0	0
MSTRG.22368	MSTRG.10456	0	0	0	0	0
MSTRG.22369	acox3	0	0	0	0	0
MSTRG.2237	MSTRG.17594	0	0	0	0	0
MSTRG.22370	ilf3	0	0	0	0	0
MSTRG.22371	MSTRG.10570	0	0	0	0	0
MSTRG.22372	farsa	0	0	0	0	0
MSTRG.22373	MSTRG.10568	0	0	0	0	0
MSTRG.22374	gcdh	0	0	0	0	0
MSTRG.22375	MSTRG.10566	0	0	0	0	0
MSTRG.22376	MSTRG.10564	0	0	0	0	0
MSTRG.22377	LOC111223725	0	0	0	0	0
MSTRG.22378	LOC111223703	0	0	0	0	0
MSTRG.22379	MSTRG.10558	0	0	0	0	0
MSTRG.2238	MSTRG.17576	0	0	0	0	0
MSTRG.22380	LOC111223758	0	0	0	0	0
MSTRG.22381	LOC111223720	0	0	0	0	0
MSTRG.22382	LOC111223721	0	0	0	0	0
MSTRG.22383	MSTRG.10579	0	0	0	0	0
MSTRG.22384	LOC111223718	0	0	0	0	0
MSTRG.22385	MSTRG.10577	0	0	0	0	0
MSTRG.22386	MSTRG.10576	0	0	0	0	0
MSTRG.22387	LOC111223690	0	0	0	0	0
MSTRG.22388	LOC111223699	0	0	0	0	0
MSTRG.22389	MSTRG.10573	0	0	0	0	0
MSTRG.2239	txnip	0	0	0	0	0
MSTRG.22390	LOC111223722	0	0	0	0	0
MSTRG.22391	MSTRG.10547	0	0	0	0	0
MSTRG.22392	LOC111223711	0	0	0	0	0
MSTRG.22393	gadd45gip1	0	0	0	0	0
MSTRG.22394	MSTRG.10544	0	0	0	0	0
MSTRG.22395	MSTRG.10543	0	0	0	0	0
MSTRG.22396	MSTRG.10542	0	0	0	0	0
MSTRG.22397	MSTRG.10541	0	0	0	0	0
MSTRG.22398	traf7	0	0	0	0	0
MSTRG.22399	MSTRG.10539	0	0	0	0	0
MSTRG.224	agap2	0	0	0	0	0
MSTRG.2240	LOC111230584	0	0	0	0	0
MSTRG.22400	MSTRG.10258	0	0	0	0	0
MSTRG.22401	tpmt	0	0	0	0	0
MSTRG.22402	LOC111223256	0	0	0	0	0
MSTRG.22403	angpt1	0	0	0	0	0
MSTRG.22404	LOC111222966	0	0	0	0	0
MSTRG.22405	LOC111223378	0	0	0	0	0
MSTRG.22406	MSTRG.10250	0	0	0	0	0
MSTRG.22407	LOC111223417	0	0	0	0	0
MSTRG.22408	LOC111222995	0	0	0	0	0
MSTRG.22409	MSTRG.10247	0	0	0	0	0
MSTRG.2241	MSTRG.17568	0	0	0	0	0
MSTRG.22410	MSTRG.10375	0	0	0	0	0
MSTRG.22411	MSTRG.10373	0	0	0	0	0
MSTRG.22412	MSTRG.10372	0	0	0	0	0
MSTRG.22413	LOC111223581	0	0	0	0	0
MSTRG.22414	MSTRG.10369	0	0	0	0	0
MSTRG.22415	LOC111223576	0	0	0	0	0
MSTRG.22416	lrch4	0	0	0	0	0
MSTRG.22417	MSTRG.10366	0	0	0	0	0
MSTRG.22418	MSTRG.10365	0	0	0	0	0
MSTRG.22419	MSTRG.10364	0	0	0	0	0
MSTRG.2242	ilf2	0	0	0	0	0
MSTRG.22420	men1	0	0	0	0	0
MSTRG.22421	MSTRG.10409	0	0	0	0	0
MSTRG.22422	LOC111223632	0	0	0	0	0
MSTRG.22423	MSTRG.10405	0	0	0	0	0
MSTRG.22424	MSTRG.10404	0	0	0	0	0
MSTRG.22425	MSTRG.10403	0	0	0	0	0
MSTRG.22426	LOC111223618	0	0	0	0	0
MSTRG.22427	MSTRG.10401	0	0	0	0	0
MSTRG.22428	MSTRG.10400	0	0	0	0	0
MSTRG.22429	MSTRG.10399	0	0	0	0	0
MSTRG.2243	pex11b	0	0	0	0	0
MSTRG.22430	MSTRG.10327	0	0	0	0	0
MSTRG.22431	LOC111223141	0	0	0	0	0
MSTRG.22432	LOC111223309	0	0	0	0	0
MSTRG.22433	MSTRG.10318	0	0	0	0	0
MSTRG.22434	MSTRG.10316	0	0	0	0	0
MSTRG.22435	MSTRG.10314	0	0	0	0	0
MSTRG.22436	LOC111223333	0	0	0	0	0
MSTRG.22437	LOC111223302	0	0	0	0	0
MSTRG.22438	LOC111223318	0	0	0	0	0
MSTRG.22439	MSTRG.10309	0	0	0	0	0
MSTRG.2244	MSTRG.17571	0	0	0	0	0
MSTRG.22440	LOC111223150	0	0	0	0	0
MSTRG.22441	LOC111223325	0	0	0	0	0
MSTRG.22442	MSTRG.10353	0	0	0	0	0
MSTRG.22443	MSTRG.10350	0	0	0	0	0
MSTRG.22444	MSTRG.10348	0	0	0	0	0
MSTRG.22445	LOC111223308	0	0	0	0	0
MSTRG.22446	LOC111223331	0	0	0	0	0
MSTRG.22447	MSTRG.10342	0	0	0	0	0
MSTRG.22448	psmb4	0	0	0	0	0
MSTRG.22449	MSTRG.10340	0	0	0	0	0
MSTRG.2245	MSTRG.17572	0	0	0	0	0
MSTRG.22450	MSTRG.10124	0	0	0	0	0
MSTRG.22451	MSTRG.10122	0	0	0	0	0
MSTRG.22452	dus3l	0	0	0	0	0
MSTRG.22453	LOC111223284	0	0	0	0	0
MSTRG.22454	MSTRG.10114	0	0	0	0	0
MSTRG.22455	LOC111223497	0	0	0	0	0
MSTRG.22456	LOC111223509	0	0	0	0	0
MSTRG.22457	MSTRG.10108	0	0	0	0	0
MSTRG.22458	slc45a4	0	0	0	0	0
MSTRG.22459	LOC111223507	0	0	0	0	0
MSTRG.2246	MSTRG.17573	0	0	0	0	0
MSTRG.22460	MSTRG.10149	0	0	0	0	0
MSTRG.22461	MSTRG.10148	0	0	0	0	0
MSTRG.22462	MSTRG.10146	0	0	0	0	0
MSTRG.22463	LOC111223237	0	0	0	0	0
MSTRG.22464	LOC111222977	0	0	0	0	0
MSTRG.22465	MSTRG.10140	0	0	0	0	0
MSTRG.22466	LOC111223498	0	0	0	0	0
MSTRG.22467	LOC111223083	0	0	0	0	0
MSTRG.22468	MSTRG.10134	0	0	0	0	0
MSTRG.22469	hdgf	0	0	0	0	0
MSTRG.2247	snapin	0	0	0	0	0
MSTRG.22470	MSTRG.10089	0	0	0	0	0
MSTRG.22471	LOC111223115	0	0	0	0	0
MSTRG.22472	vps72	0	0	0	0	0
MSTRG.22473	LOC111222980	0	0	0	0	0
MSTRG.22474	lix1l	0	0	0	0	0
MSTRG.22475	MSTRG.10082	0	0	0	0	0
MSTRG.22476	LOC111223422	0	0	0	0	0
MSTRG.22477	psmg2	0	0	0	0	0
MSTRG.22478	MSTRG.10076	0	0	0	0	0
MSTRG.22479	MSTRG.10074	0	0	0	0	0
MSTRG.2248	chtop	0	0	0	0	0
MSTRG.22480	MSTRG.10099	0	0	0	0	0
MSTRG.22481	MSTRG.10098	0	0	0	0	0
MSTRG.22482	MSTRG.10097	0	0	0	0	0
MSTRG.22483	MSTRG.10096	0	0	0	0	0
MSTRG.22484	LOC111223117	0	0	0	0	0
MSTRG.22485	MSTRG.10094	0	0	0	0	0
MSTRG.22486	MSTRG.10093	0	0	0	0	0
MSTRG.22487	MSTRG.10092	0	0	0	0	0
MSTRG.22488	MSTRG.10091	0	0	0	0	0
MSTRG.22489	LOC111223116	0	0	0	0	0
MSTRG.2249	LOC111230585	0	0	0	0	0
MSTRG.22490	MSTRG.10160	0	0	0	0	0
MSTRG.22491	she	0	0	0	0	0
MSTRG.22492	MSTRG.10158	0	0	0	0	0
MSTRG.22493	MSTRG.10157	0	0	0	0	0
MSTRG.22494	MSTRG.10156	0	0	0	0	0
MSTRG.22495	LOC111223542	0	0	0	0	0
MSTRG.22496	MSTRG.10154	0	0	0	0	0
MSTRG.22497	MSTRG.10153	0	0	0	0	0
MSTRG.22498	MSTRG.10152	0	0	0	0	0
MSTRG.22499	MSTRG.10151	0	0	0	0	0
MSTRG.225	MSTRG.22183	0	0	0	0	0
MSTRG.2250	pdik1l	0	0	0	0	0
MSTRG.22500	LOC111223534	0	0	0	0	0
MSTRG.22501	MSTRG.9929	0	0	0	0	0
MSTRG.22502	LOC111223011	0	0	0	0	0
MSTRG.22503	LOC111223010	0	0	0	0	0
MSTRG.22504	mrpl3	0	0	0	0	0
MSTRG.22505	MSTRG.9923	0	0	0	0	0
MSTRG.22506	MSTRG.9922	0	0	0	0	0
MSTRG.22507	MSTRG.9921	0	0	0	0	0
MSTRG.22508	LOC111223443	0	0	0	0	0
MSTRG.22509	MSTRG.9919	0	0	0	0	0
MSTRG.2251	MSTRG.17607	0	0	0	0	0
MSTRG.22510	LOC111222968	0	0	0	0	0
MSTRG.22511	MSTRG.9848	0	0	0	0	0
MSTRG.22512	MSTRG.9846	0	0	0	0	0
MSTRG.22513	MSTRG.9844	0	0	0	0	0
MSTRG.22514	oxnad1	0	0	0	0	0
MSTRG.22515	MSTRG.9842	0	0	0	0	0
MSTRG.22516	LOC111223523	0	0	0	0	0
MSTRG.22517	LOC111223395	0	0	0	0	0
MSTRG.22518	LOC111223094	0	0	0	0	0
MSTRG.22519	LOC111223286	0	0	0	0	0
MSTRG.2252	MSTRG.17608	0	0	0	0	0
MSTRG.22520	MSTRG.9880	0	0	0	0	0
MSTRG.22521	MSTRG.9877	0	0	0	0	0
MSTRG.22522	casd1	0	0	0	0	0
MSTRG.22523	MSTRG.9874	0	0	0	0	0
MSTRG.22524	MSTRG.9872	0	0	0	0	0
MSTRG.22525	dync1i1	0	0	0	0	0
MSTRG.22526	MSTRG.9870	0	0	0	0	0
MSTRG.22527	slc25a13	0	0	0	0	0
MSTRG.22528	MSTRG.9868	0	0	0	0	0
MSTRG.22529	LOC111223525	0	0	0	0	0
MSTRG.2253	LOC111230528	0	0	0	0	0
MSTRG.22530	mterf3	0	0	0	0	0
MSTRG.22531	MSTRG.10020	0	0	0	0	0
MSTRG.22532	MSTRG.10018	0	0	0	0	0
MSTRG.22533	mapk15	0	0	0	0	0
MSTRG.22534	fam83h	0	0	0	0	0
MSTRG.22535	LOC111223034	0	0	0	0	0
MSTRG.22536	MSTRG.10011	0	0	0	0	0
MSTRG.22537	MSTRG.10010	0	0	0	0	0
MSTRG.22538	MSTRG.10009	0	0	0	0	0
MSTRG.22539	snrpd1	0	0	0	0	0
MSTRG.2254	LOC111230529	0	0	0	0	0
MSTRG.22540	gmpr	0	0	0	0	0
MSTRG.22541	MSTRG.10053	0	0	0	0	0
MSTRG.22542	mrpl53	0	0	0	0	0
MSTRG.22543	znf704	0	0	0	0	0
MSTRG.22544	MSTRG.10046	0	0	0	0	0
MSTRG.22545	zbtb10	0	0	0	0	0
MSTRG.22546	hey1	0	0	0	0	0
MSTRG.22547	stmn2	0	0	0	0	0
MSTRG.22548	LOC111223494	0	0	0	0	0
MSTRG.22549	MSTRG.10039	0	0	0	0	0
MSTRG.2255	MSTRG.17611	0	0	0	0	0
MSTRG.22550	MSTRG.9968	0	0	0	0	0
MSTRG.22551	MSTRG.9965	0	0	0	0	0
MSTRG.22552	MSTRG.9962	0	0	0	0	0
MSTRG.22553	pum1	0	0	0	0	0
MSTRG.22554	sdc3	0	0	0	0	0
MSTRG.22555	MSTRG.9955	0	0	0	0	0
MSTRG.22556	MSTRG.9953	0	0	0	0	0
MSTRG.22557	MSTRG.9951	0	0	0	0	0
MSTRG.22558	MSTRG.9950	0	0	0	0	0
MSTRG.22559	wasf2	0	0	0	0	0
MSTRG.2256	MSTRG.17612	0	0	0	0	0
MSTRG.22560	fam91a1	0	0	0	0	0
MSTRG.22561	MSTRG.9999	0	0	0	0	0
MSTRG.22562	MSTRG.9997	0	0	0	0	0
MSTRG.22563	MSTRG.9994	0	0	0	0	0
MSTRG.22564	MSTRG.9990	0	0	0	0	0
MSTRG.22565	LOC111223215	0	0	0	0	0
MSTRG.22566	LOC111223361	0	0	0	0	0
MSTRG.22567	tinagl1	0	0	0	0	0
MSTRG.22568	MSTRG.9982	0	0	0	0	0
MSTRG.22569	kcnq4	0	0	0	0	0
MSTRG.2257	LOC111230607	0	0	0	0	0
MSTRG.22570	syn3	0	0	0	0	0
MSTRG.22571	cep83	0	0	0	0	0
MSTRG.22572	rerg	0	0	0	0	0
MSTRG.22573	hcfc2	0	0	0	0	0
MSTRG.22574	LOC111224674	0	0	0	0	0
MSTRG.22575	MSTRG.11835	0	0	0	0	0
MSTRG.22576	MSTRG.11833	0	0	0	0	0
MSTRG.22577	casc1	0	0	0	0	0
MSTRG.22578	MSTRG.11829	0	0	0	0	0
MSTRG.22579	MSTRG.11827	0	0	0	0	0
MSTRG.2258	LOC111230583	0	0	0	0	0
MSTRG.22580	LOC111224906	0	0	0	0	0
MSTRG.22581	ndufa5	0	0	0	0	0
MSTRG.22582	LOC111224528	0	0	0	0	0
MSTRG.22583	cog5	0	0	0	0	0
MSTRG.22584	MSTRG.11857	0	0	0	0	0
MSTRG.22585	MSTRG.11855	0	0	0	0	0
MSTRG.22586	MSTRG.11854	0	0	0	0	0
MSTRG.22587	rpap3	0	0	0	0	0
MSTRG.22588	atp23	0	0	0	0	0
MSTRG.22589	lrig3	0	0	0	0	0
MSTRG.2259	MSTRG.17615	0	0	0	0	0
MSTRG.22590	MSTRG.11819	0	0	0	0	0
MSTRG.22591	LOC111224814	0	0	0	0	0
MSTRG.22592	MSTRG.11816	0	0	0	0	0
MSTRG.22593	LOC111224523	0	0	0	0	0
MSTRG.22594	LOC111224975	0	0	0	0	0
MSTRG.22595	tprkb	0	0	0	0	0
MSTRG.22596	MSTRG.11811	0	0	0	0	0
MSTRG.22597	LOC111225075	0	0	0	0	0
MSTRG.22598	trmu	0	0	0	0	0
MSTRG.22599	MSTRG.11808	0	0	0	0	0
MSTRG.226	MSTRG.22181	0	0	0	0	0
MSTRG.2260	MSTRG.17596	0	0	0	0	0
MSTRG.22600	MSTRG.11408	0	0	0	0	0
MSTRG.22601	MSTRG.11404	0	0	0	0	0
MSTRG.22602	MSTRG.11402	0	0	0	0	0
MSTRG.22603	LOC111225050	0	0	0	0	0
MSTRG.22604	MSTRG.11398	0	0	0	0	0
MSTRG.22605	itih2	0	0	0	0	0
MSTRG.22606	MSTRG.11395	0	0	0	0	0
MSTRG.22607	atp5c1	0	0	0	0	0
MSTRG.22608	MSTRG.11393	0	0	0	0	0
MSTRG.22609	LOC111224592	0	0	0	0	0
MSTRG.2261	LOC111230507	0	0	0	0	0
MSTRG.22610	ikbip	0	0	0	0	0
MSTRG.22611	trnay-gua	0	0	0	0	0
MSTRG.22612	trnay-gua	0	0	0	0	0
MSTRG.22613	ttll1	0	0	0	0	0
MSTRG.22614	MSTRG.11548	0	0	0	0	0
MSTRG.22615	mcat	0	0	0	0	0
MSTRG.22616	LOC111224841	0	0	0	0	0
MSTRG.22617	LOC111224794	0	0	0	0	0
MSTRG.22618	MSTRG.11543	0	0	0	0	0
MSTRG.22619	dram1	0	0	0	0	0
MSTRG.2262	MSTRG.17598	0	0	0	0	0
MSTRG.22620	MSTRG.11595	0	0	0	0	0
MSTRG.22621	LOC111224518	0	0	0	0	0
MSTRG.22622	LOC111224905	0	0	0	0	0
MSTRG.22623	MSTRG.11587	0	0	0	0	0
MSTRG.22624	fam3c	0	0	0	0	0
MSTRG.22625	MSTRG.11585	0	0	0	0	0
MSTRG.22626	LOC111224995	0	0	0	0	0
MSTRG.22627	MSTRG.11583	0	0	0	0	0
MSTRG.22628	MSTRG.11582	0	0	0	0	0
MSTRG.22629	MSTRG.11581	0	0	0	0	0
MSTRG.2263	MSTRG.17599	0	0	0	0	0
MSTRG.22630	MSTRG.11481	0	0	0	0	0
MSTRG.22631	lin7a	0	0	0	0	0
MSTRG.22632	rps16	0	0	0	0	0
MSTRG.22633	syt1	0	0	0	0	0
MSTRG.22634	MSTRG.11472	0	0	0	0	0
MSTRG.22635	syt10	0	0	0	0	0
MSTRG.22636	MSTRG.11470	0	0	0	0	0
MSTRG.22637	LOC111224506	0	0	0	0	0
MSTRG.22638	MSTRG.11468	0	0	0	0	0
MSTRG.22639	mdm2	0	0	0	0	0
MSTRG.2264	MSTRG.17600	0	0	0	0	0
MSTRG.22640	MSTRG.11524	0	0	0	0	0
MSTRG.22641	MSTRG.11521	0	0	0	0	0
MSTRG.22642	LOC111224630	0	0	0	0	0
MSTRG.22643	orc5	0	0	0	0	0
MSTRG.22644	MSTRG.11515	0	0	0	0	0
MSTRG.22645	ndufb2	0	0	0	0	0
MSTRG.22646	MSTRG.11512	0	0	0	0	0
MSTRG.22647	kdm7a	0	0	0	0	0
MSTRG.22648	MSTRG.11510	0	0	0	0	0
MSTRG.22649	LOC111224704	0	0	0	0	0
MSTRG.2265	MSTRG.17601	0	0	0	0	0
MSTRG.22650	MSTRG.11741	0	0	0	0	0
MSTRG.22651	MSTRG.11738	0	0	0	0	0
MSTRG.22652	MSTRG.11735	0	0	0	0	0
MSTRG.22653	LOC111224589	0	0	0	0	0
MSTRG.22654	MSTRG.11729	0	0	0	0	0
MSTRG.22655	MSTRG.11726	0	0	0	0	0
MSTRG.22656	MSTRG.11723	0	0	0	0	0
MSTRG.22657	LOC111224919	0	0	0	0	0
MSTRG.22658	MSTRG.11720	0	0	0	0	0
MSTRG.22659	LOC111224709	0	0	0	0	0
MSTRG.2266	MSTRG.17602	0	0	0	0	0
MSTRG.22660	MSTRG.11799	0	0	0	0	0
MSTRG.22661	il17rel	0	0	0	0	0
MSTRG.22662	usp15	0	0	0	0	0
MSTRG.22663	kdm5a	0	0	0	0	0
MSTRG.22664	MSTRG.11785	0	0	0	0	0
MSTRG.22665	MSTRG.11781	0	0	0	0	0
MSTRG.22666	MSTRG.11777	0	0	0	0	0
MSTRG.22667	prdm4	0	0	0	0	0
MSTRG.22668	LOC111224680	0	0	0	0	0
MSTRG.22669	MSTRG.11769	0	0	0	0	0
MSTRG.2267	MSTRG.17603	0	0	0	0	0
MSTRG.22670	trnak-cuu	0	0	0	0	0
MSTRG.22671	trnal-caa	0	0	0	0	0
MSTRG.22672	trnak-cuu	0	0	0	0	0
MSTRG.22673	trnak-cuu	0	0	0	0	0
MSTRG.22674	trnak-cuu	0	0	0	0	0
MSTRG.22675	MSTRG.11647	0	0	0	0	0
MSTRG.22676	MSTRG.11643	0	0	0	0	0
MSTRG.22677	MSTRG.11639	0	0	0	0	0
MSTRG.22678	MSTRG.11635	0	0	0	0	0
MSTRG.22679	MSTRG.11632	0	0	0	0	0
MSTRG.2268	MSTRG.17604	0	0	0	0	0
MSTRG.22680	LOC111224565	0	0	0	0	0
MSTRG.22681	MSTRG.11705	0	0	0	0	0
MSTRG.22682	MSTRG.11703	0	0	0	0	0
MSTRG.22683	MSTRG.11702	0	0	0	0	0
MSTRG.22684	MSTRG.11699	0	0	0	0	0
MSTRG.22685	MSTRG.11696	0	0	0	0	0
MSTRG.22686	MSTRG.11693	0	0	0	0	0
MSTRG.22687	ints13	0	0	0	0	0
MSTRG.22688	MSTRG.11687	0	0	0	0	0
MSTRG.22689	LOC111224963	0	0	0	0	0
MSTRG.2269	sf3a3	0	0	0	0	0
MSTRG.22690	pdss1	0	0	0	0	0
MSTRG.22691	MSTRG.11214	0	0	0	0	0
MSTRG.22692	LOC111224329	0	0	0	0	0
MSTRG.22693	MSTRG.11209	0	0	0	0	0
MSTRG.22694	ralyl	0	0	0	0	0
MSTRG.22695	LOC111224355	0	0	0	0	0
MSTRG.22696	MSTRG.11201	0	0	0	0	0
MSTRG.22697	MSTRG.11199	0	0	0	0	0
MSTRG.22698	MSTRG.11196	0	0	0	0	0
MSTRG.22699	MSTRG.11192	0	0	0	0	0
MSTRG.227	LOC111234976	0	0	0	0	0
MSTRG.2270	LOC111230539	0	0	0	0	0
MSTRG.22700	cdc5l	0	0	0	0	0
MSTRG.22701	MSTRG.10747	0	0	0	0	0
MSTRG.22702	LOC111223891	0	0	0	0	0
MSTRG.22703	LOC111223895	0	0	0	0	0
MSTRG.22704	MSTRG.10741	0	0	0	0	0
MSTRG.22705	plekha3	0	0	0	0	0
MSTRG.22706	cryzl1	0	0	0	0	0
MSTRG.22707	setd4	0	0	0	0	0
MSTRG.22708	MSTRG.10735	0	0	0	0	0
MSTRG.22709	LOC111223893	0	0	0	0	0
MSTRG.2271	ints8	0	0	0	0	0
MSTRG.22710	LOC111223824	0	0	0	0	0
MSTRG.22711	MSTRG.10657	0	0	0	0	0
MSTRG.22712	rem2	0	0	0	0	0
MSTRG.22713	LOC111223844	0	0	0	0	0
MSTRG.22714	MSTRG.10651	0	0	0	0	0
MSTRG.22715	slc6a9	0	0	0	0	0
MSTRG.22716	MSTRG.10648	0	0	0	0	0
MSTRG.22717	LOC111223823	0	0	0	0	0
MSTRG.22718	LOC111223820	0	0	0	0	0
MSTRG.22719	LOC111223821	0	0	0	0	0
MSTRG.2272	MSTRG.17545	0	0	0	0	0
MSTRG.22720	LOC111223890	0	0	0	0	0
MSTRG.22721	MSTRG.10691	0	0	0	0	0
MSTRG.22722	LOC111223905	0	0	0	0	0
MSTRG.22723	MSTRG.10687	0	0	0	0	0
MSTRG.22724	slc30a6	0	0	0	0	0
MSTRG.22725	MSTRG.10684	0	0	0	0	0
MSTRG.22726	MSTRG.10683	0	0	0	0	0
MSTRG.22727	LOC111223828	0	0	0	0	0
MSTRG.22728	MSTRG.10679	0	0	0	0	0
MSTRG.22729	chd8	0	0	0	0	0
MSTRG.2273	MSTRG.17546	0	0	0	0	0
MSTRG.22730	rasa2	0	0	0	0	0
MSTRG.22731	MSTRG.10887	0	0	0	0	0
MSTRG.22732	pid1	0	0	0	0	0
MSTRG.22733	daw1	0	0	0	0	0
MSTRG.22734	MSTRG.10882	0	0	0	0	0
MSTRG.22735	LOC111224041	0	0	0	0	0
MSTRG.22736	LOC111224100	0	0	0	0	0
MSTRG.22737	MSTRG.10879	0	0	0	0	0
MSTRG.22738	mrpl44	0	0	0	0	0
MSTRG.22739	dnaaf1	0	0	0	0	0
MSTRG.2274	LOC111230605	0	0	0	0	0
MSTRG.22740	MSTRG.10926	0	0	0	0	0
MSTRG.22741	MSTRG.10922	0	0	0	0	0
MSTRG.22742	lamtor1	0	0	0	0	0
MSTRG.22743	anapc15	0	0	0	0	0
MSTRG.22744	folr2	0	0	0	0	0
MSTRG.22745	MSTRG.10913	0	0	0	0	0
MSTRG.22746	stard10	0	0	0	0	0
MSTRG.22747	MSTRG.10911	0	0	0	0	0
MSTRG.22748	MSTRG.10909	0	0	0	0	0
MSTRG.22749	MSTRG.10908	0	0	0	0	0
MSTRG.2275	ssr2	0	0	0	0	0
MSTRG.22750	tamm41	0	0	0	0	0
MSTRG.22751	MSTRG.10790	0	0	0	0	0
MSTRG.22752	LOC111223978	0	0	0	0	0
MSTRG.22753	mrps16	0	0	0	0	0
MSTRG.22754	LOC111223928	0	0	0	0	0
MSTRG.22755	MSTRG.10774	0	0	0	0	0
MSTRG.22756	MSTRG.10772	0	0	0	0	0
MSTRG.22757	slc45a1	0	0	0	0	0
MSTRG.22758	fam213b	0	0	0	0	0
MSTRG.22759	MSTRG.10766	0	0	0	0	0
MSTRG.2276	LOC111230524	0	0	0	0	0
MSTRG.22760	LOC111223933	0	0	0	0	0
MSTRG.22761	MSTRG.10854	0	0	0	0	0
MSTRG.22762	shmt2	0	0	0	0	0
MSTRG.22763	LOC111224030	0	0	0	0	0
MSTRG.22764	ddit3	0	0	0	0	0
MSTRG.22765	MSTRG.10835	0	0	0	0	0
MSTRG.22766	LOC111223955	0	0	0	0	0
MSTRG.22767	MSTRG.10829	0	0	0	0	0
MSTRG.22768	MSTRG.10826	0	0	0	0	0
MSTRG.22769	LOC111223945	0	0	0	0	0
MSTRG.2277	bzw2	0	0	0	0	0
MSTRG.22770	LOC111224209	0	0	0	0	0
MSTRG.22771	MSTRG.11063	0	0	0	0	0
MSTRG.22772	MSTRG.11058	0	0	0	0	0
MSTRG.22773	MSTRG.11054	0	0	0	0	0
MSTRG.22774	MSTRG.11050	0	0	0	0	0
MSTRG.22775	MSTRG.11046	0	0	0	0	0
MSTRG.22776	trnat-agu	0	0	0	0	0
MSTRG.22777	LOC111224204	0	0	0	0	0
MSTRG.22778	MSTRG.11034	0	0	0	0	0
MSTRG.22779	opn4	0	0	0	0	0
MSTRG.2278	LOC111230578	0	0	0	0	0
MSTRG.22780	MSTRG.11119	0	0	0	0	0
MSTRG.22781	kif11	0	0	0	0	0
MSTRG.22782	MSTRG.11114	0	0	0	0	0
MSTRG.22783	MSTRG.11111	0	0	0	0	0
MSTRG.22784	LOC111224234	0	0	0	0	0
MSTRG.22785	MSTRG.11105	0	0	0	0	0
MSTRG.22786	MSTRG.11102	0	0	0	0	0
