Gene_id	T14A	T0A	T0B	T14B
MSTRG.21893	0	0	0	0
MSTRG.21894	0	0	0	0
MSTRG.21895	0	0	0	0
MSTRG.21896	0	0	0	0
MSTRG.21897	0	0	0	0
MSTRG.21898	0	0	0	0
MSTRG.21899	0	0	0	0
MSTRG.219	0	0	0	0
MSTRG.2190	0	0	0	0
MSTRG.21900	0	0	0	0
MSTRG.21901	0	0	0	0
MSTRG.21902	0	0	0	0
MSTRG.21903	0	0	0	0
MSTRG.21904	0	0	0	0
MSTRG.21905	0	0	0	0
MSTRG.21906	0	0	0	0
MSTRG.21907	0	0	0	0
MSTRG.21908	0	0	0	0
MSTRG.21909	0	0	0	0
MSTRG.2191	0	0	0	0
MSTRG.21910	0	0	0	0
MSTRG.21911	0	0	0	0
MSTRG.21912	0	0	0	0
MSTRG.21913	0	0	0	0
MSTRG.21914	0	0	0	0
MSTRG.21915	0	0	0	0
MSTRG.21916	0	0	0	0
MSTRG.21917	0	0	0	0
MSTRG.21918	0	0	0	0
MSTRG.21919	0	0	0	0
MSTRG.2192	0	0	0	0
MSTRG.21920	0	0	0	0
MSTRG.21921	0	0	0	0
MSTRG.21922	0	0	0	0
MSTRG.21923	0	0	0	0
MSTRG.21924	0	0	0	0
MSTRG.21925	0	0	0	0
MSTRG.21926	0	0	0	0
MSTRG.21927	0	0	0	0
MSTRG.21928	0	0	0	0
MSTRG.21929	0	0	0	0
MSTRG.2193	0	0	0	0
MSTRG.21930	0	0	0	0
MSTRG.21931	0	0	0	0
MSTRG.21932	0	0	0	0
MSTRG.21933	0	0	0	0
MSTRG.21934	0	0	0	0
MSTRG.21935	0	0	0	0
MSTRG.21936	0	0	0	0
MSTRG.21937	0	0	0	0
MSTRG.21938	0	0	0	0
MSTRG.21939	0	0	0	0
MSTRG.2194	0	0	0	0
MSTRG.21940	0	0	0	0
MSTRG.21941	0	0	0	0
MSTRG.21942	0	0	0	0
MSTRG.21943	0	0	0	0
MSTRG.21944	0	0	0	0
MSTRG.21945	0	0	0	0
MSTRG.21946	0	0	0	0
MSTRG.21947	0	0	0	0
MSTRG.21948	0	0	0	0
MSTRG.21949	0	0	0	0
MSTRG.2195	0	0	0	0
MSTRG.21950	0	0	0	0
MSTRG.21951	0	0	0	0
MSTRG.21952	0	0	0	0
MSTRG.21953	0	0	0	0
MSTRG.21954	0	0	0	0
MSTRG.21955	0	0	0	0
MSTRG.21956	0	0	0	0
MSTRG.21957	0	0	0	0
MSTRG.21958	0	0	0	0
MSTRG.21959	0	0	0	0
MSTRG.2196	0	0	0	0
MSTRG.21960	0	0	0	0
MSTRG.21961	0	0	0	0
MSTRG.21962	0	0	0	0
MSTRG.21963	0	0	0	0
MSTRG.21964	0	0	0	0
MSTRG.21965	0	0	0	0
MSTRG.21966	0	0	0	0
MSTRG.21967	0	0	0	0
MSTRG.21968	0	0	0	0
MSTRG.21969	0	0	0	0
MSTRG.2197	0	0	0	0
MSTRG.21970	0	0	0	0
MSTRG.21971	0	0	0	0
MSTRG.21972	0	0	0	0
MSTRG.21973	0	0	0	0
MSTRG.21974	0	0	0	0
MSTRG.21975	0	0	0	0
MSTRG.21976	0	0	0	0
MSTRG.21977	0	0	0	0
MSTRG.21978	0	0	0	0
MSTRG.21979	0	0	0	0
MSTRG.2198	0	0	0	0
MSTRG.21980	0	0	0	0
MSTRG.21981	0	0	0	0
MSTRG.21982	0	0	0	0
MSTRG.21983	0	0	0	0
MSTRG.21984	0	0	0	0
MSTRG.21985	0	0	0	0
MSTRG.21986	0	0	0	0
MSTRG.21987	0	0	0	0
MSTRG.21988	0	0	0	0
MSTRG.21989	0	0	0	0
MSTRG.2199	0	0	0	0
MSTRG.21990	0	0	0	0
MSTRG.21991	0	0	0	0
MSTRG.21992	0	0	0	0
MSTRG.21993	0	0	0	0
MSTRG.21994	0	0	0	0
MSTRG.21995	0	0	0	0
MSTRG.21996	0	0	0	0
MSTRG.21997	0	0	0	0
MSTRG.21998	0	0	0	0
MSTRG.21999	0	0	0	0
MSTRG.22	0	0	0	0
MSTRG.220	0	0	0	0
MSTRG.2200	0	0	0	0
MSTRG.22000	0	0	0	0
MSTRG.22001	0	0	0	0
MSTRG.22002	0	0	0	0
MSTRG.22003	0	0	0	0
MSTRG.22004	0	0	0	0
MSTRG.22005	0	0	0	0
MSTRG.22006	0	0	0	0
MSTRG.22007	0	0	0	0
MSTRG.22008	0	0	0	0
MSTRG.22009	0	0	0	0
MSTRG.2201	0	0	0	0
MSTRG.22010	0	0	0	0
MSTRG.22011	0	0	0	0
MSTRG.22012	0	0	0	0
MSTRG.22013	0	0	0	0
MSTRG.22014	0	0	0	0
MSTRG.22015	0	0	0	0
MSTRG.22016	0	0	0	0
MSTRG.22017	0	0	0	0
MSTRG.22018	0	0	0	0
MSTRG.22019	0	0	0	0
MSTRG.2202	0	0	0	0
MSTRG.22020	0	0	0	0
MSTRG.22021	0	0	0	0
MSTRG.22022	0	0	0	0
MSTRG.22023	0	0	0	0
MSTRG.22024	0	0	0	0
MSTRG.22025	0	0	0	0
MSTRG.22026	0	0	0	0
MSTRG.22027	0	0	0	0
MSTRG.22028	0	0	0	0
MSTRG.22029	0	0	0	0
MSTRG.2203	0	0	0	0
MSTRG.22030	0	0	0	0
MSTRG.22031	0	0	0	0
MSTRG.22032	0	0	0	0
MSTRG.22033	0	0	0	0
MSTRG.22034	0	0	0	0
MSTRG.22035	0	0	0	0
MSTRG.22036	0	0	0	0
MSTRG.22037	0	0	0	0
MSTRG.22038	0	0	0	0
MSTRG.22039	0	0	0	0
MSTRG.2204	0	0	0	0
MSTRG.22040	0	0	0	0
MSTRG.22041	0	0	0	0
MSTRG.22042	0	0	0	0
MSTRG.22043	0	0	0	0
MSTRG.22044	0	0	0	0
MSTRG.22045	0	0	0	0
MSTRG.22046	0	0	0	0
MSTRG.22047	0	0	0	0
MSTRG.22048	0	0	0	0
MSTRG.22049	0	0	0	0
MSTRG.2205	0	0	0	0
MSTRG.22050	0	0	0	0
MSTRG.22051	0	0	0	0
MSTRG.22052	0	0	0	0
MSTRG.22053	0	0	0	0
MSTRG.22054	0	0	0	0
MSTRG.22055	0	0	0	0
MSTRG.22056	0	0	0	0
MSTRG.22057	0	0	0	0
MSTRG.22058	0	0	0	0
MSTRG.22059	0	0	0	0
MSTRG.2206	0	0	0	0
MSTRG.22060	0	0	0	0
MSTRG.22061	0	0	0	0
MSTRG.22062	0	0	0	0
MSTRG.22063	0	0	0	0
MSTRG.22064	0	0	0	0
MSTRG.22065	0	0	0	0
MSTRG.22066	0	0	0	0
MSTRG.22067	0	0	0	0
MSTRG.22068	0	0	0	0
MSTRG.22069	0	0	0	0
MSTRG.2207	0	0	0	0
MSTRG.22070	0	0	0	0
MSTRG.22071	0	0	0	0
MSTRG.22072	0	0	0	0
MSTRG.22073	0	0	0	0
MSTRG.22074	0	0	0	0
MSTRG.22075	0	0	0	0
MSTRG.22076	0	0	0	0
MSTRG.22077	0	0	0	0
MSTRG.22078	0	0	0	0
MSTRG.22079	0	0	0	0
MSTRG.2208	0	0	0	0
MSTRG.22080	0	0	0	0
MSTRG.22081	0	0	0	0
MSTRG.22082	0	0	0	0
MSTRG.22083	0	0	0	0
MSTRG.22084	0	0	0	0
MSTRG.22085	0	0	0	0
MSTRG.22086	0	0	0	0
MSTRG.22087	0	0	0	0
MSTRG.22088	0	0	0	0
MSTRG.22089	0	0	0	0
MSTRG.2209	0	0	0	0
MSTRG.22090	0	0	0	0
MSTRG.22091	0	0	0	0
MSTRG.22092	0	0	0	0
MSTRG.22093	0	0	0	0
MSTRG.22094	0	0	0	0
MSTRG.22095	0	0	0	0
MSTRG.22096	0	0	0	0
MSTRG.22097	0	0	0	0
MSTRG.22098	0	0	0	0
MSTRG.22099	0	0	0	0
MSTRG.221	0	0	0	0
MSTRG.2210	0	0	0	0
MSTRG.22100	0	0	0	0
MSTRG.22101	0	0	0	0
MSTRG.22102	0	0	0	0
MSTRG.22103	0	0	0	0
MSTRG.22104	0	0	0	0
MSTRG.22105	0	0	0	0
MSTRG.22106	0	0	0	0
MSTRG.22107	0	0	0	0
MSTRG.22108	0	0	0	0
MSTRG.22109	0	0	0	0
MSTRG.2211	0	0	0	0
MSTRG.22110	0	0	0	0
MSTRG.22111	0	0	0	0
MSTRG.22112	0	0	0	0
MSTRG.22113	0	0	0	0
MSTRG.22114	0	0	0	0
MSTRG.22115	0	0	0	0
MSTRG.22116	0	0	0	0
MSTRG.22117	0	0	0	0
MSTRG.22118	0	0	0	0
MSTRG.22119	0	0	0	0
MSTRG.2212	0	0	0	0
MSTRG.22120	0	0	0	0
MSTRG.22121	0	0	0	0
MSTRG.22122	0	0	0	0
MSTRG.22123	0	0	0	0
MSTRG.22124	0	0	0	0
MSTRG.22125	0	0	0	0
MSTRG.22126	0	0	0	0
MSTRG.22127	0	0	0	0
MSTRG.22128	0	0	0	0
MSTRG.22129	0	0	0	0
MSTRG.2213	0	0	0	0
MSTRG.22130	0	0	0	0
MSTRG.22131	0	0	0	0
MSTRG.22132	0	0	0	0
MSTRG.22133	0	0	0	0
MSTRG.22134	0	0	0	0
MSTRG.22135	0	0	0	0
MSTRG.22136	0	0	0	0
MSTRG.22137	0	0	0	0
MSTRG.22138	0	0	0	0
MSTRG.22139	0	0	0	0
MSTRG.2214	0	0	0	0
MSTRG.22140	0	0	0	0
MSTRG.22141	0	0	0	0
MSTRG.22142	0	0	0	0
MSTRG.22143	0	0	0	0
MSTRG.22144	0	0	0	0
MSTRG.22145	0	0	0	0
MSTRG.22146	0	0	0	0
MSTRG.22147	0	0	0	0
MSTRG.22148	0	0	0	0
MSTRG.22149	0	0	0	0
MSTRG.2215	0	0	0	0
MSTRG.22150	0	0	0	0
MSTRG.22151	0	0	0	0
MSTRG.22152	0	0	0	0
MSTRG.22153	0	0	0	0
MSTRG.22154	0	0	0	0
MSTRG.22155	0	0	0	0
MSTRG.22156	0	0	0	0
MSTRG.22157	0	0	0	0
MSTRG.22158	0	0	0	0
MSTRG.22159	0	0	0	0
MSTRG.2216	0	0	0	0
MSTRG.22160	0	0	0	0
MSTRG.22161	0	0	0	0
MSTRG.22162	0	0	0	0
MSTRG.22163	0	0	0	0
MSTRG.22164	0	0	0	0
MSTRG.22165	0	0	0	0
MSTRG.22166	0	0	0	0
MSTRG.22167	0	0	0	0
MSTRG.22168	0	0	0	0
MSTRG.22169	0	0	0	0
MSTRG.2217	0	0	0	0
MSTRG.22170	0	0	0	0
MSTRG.22171	0	0	0	0
MSTRG.22172	0	0	0	0
MSTRG.22173	0	0	0	0
MSTRG.22174	0	0	0	0
MSTRG.22175	0	0	0	0
MSTRG.22176	0	0	0	0
MSTRG.22177	0	0	0	0
MSTRG.22178	0	0	0	0
MSTRG.22179	0	0	0	0
MSTRG.2218	0	0	0	0
MSTRG.22180	0	0	0	0
MSTRG.22181	0	0	0	0
MSTRG.22182	0	0	0	0
MSTRG.22183	0	0	0	0
MSTRG.22184	0	0	0	0
MSTRG.22185	0	0	0	0
MSTRG.22186	0	0	0	0
MSTRG.22187	0	0	0	0
MSTRG.22188	0	0	0	0
MSTRG.22189	0	0	0	0
MSTRG.2219	0	0	0	0
MSTRG.22190	0	0	0	0
MSTRG.22191	0	0	0	0
MSTRG.22192	0	0	0	0
MSTRG.22193	0	0	0	0
MSTRG.22194	0	0	0	0
MSTRG.22195	0	0	0	0
MSTRG.22196	0	0	0	0
MSTRG.22197	0	0	0	0
MSTRG.22198	0	0	0	0
MSTRG.22199	0	0	0	0
MSTRG.222	0	0	0	0
MSTRG.2220	0	0	0	0
MSTRG.22200	0	0	0	0
MSTRG.22201	0	0	0	0
MSTRG.22202	0	0	0	0
MSTRG.22203	0	0	0	0
MSTRG.22204	0	0	0	0
MSTRG.22205	0	0	0	0
MSTRG.22206	0	0	0	0
MSTRG.22207	0	0	0	0
MSTRG.22208	0	0	0	0
MSTRG.22209	0	0	0	0
MSTRG.2221	0	0	0	0
MSTRG.22210	0	0	0	0
MSTRG.22211	0	0	0	0
MSTRG.22212	0	0	0	0
MSTRG.22213	0	0	0	0
MSTRG.22214	0	0	0	0
MSTRG.22215	0	0	0	0
MSTRG.22216	0	0	0	0
MSTRG.22217	0	0	0	0
MSTRG.22218	0	0	0	0
MSTRG.22219	0	0	0	0
MSTRG.2222	0	0	0	0
MSTRG.22220	0	0	0	0
MSTRG.22221	0	0	0	0
MSTRG.22222	0	0	0	0
MSTRG.22223	0	0	0	0
MSTRG.22224	0	0	0	0
MSTRG.22225	0	0	0	0
MSTRG.22226	0	0	0	0
MSTRG.22227	0	0	0	0
MSTRG.22228	0	0	0	0
MSTRG.22229	0	0	0	0
MSTRG.2223	0	0	0	0
MSTRG.22230	0	0	0	0
MSTRG.22231	0	0	0	0
MSTRG.22232	0	0	0	0
MSTRG.22233	0	0	0	0
MSTRG.22234	0	0	0	0
MSTRG.22235	0	0	0	0
MSTRG.22236	0	0	0	0
MSTRG.22237	0	0	0	0
MSTRG.22238	0	0	0	0
MSTRG.22239	0	0	0	0
MSTRG.2224	0	0	0	0
MSTRG.22240	0	0	0	0
MSTRG.22241	0	0	0	0
MSTRG.22242	0	0	0	0
MSTRG.22243	0	0	0	0
MSTRG.22244	0	0	0	0
MSTRG.22245	0	0	0	0
MSTRG.22246	0	0	0	0
MSTRG.22247	0	0	0	0
MSTRG.22248	0	0	0	0
MSTRG.22249	0	0	0	0
MSTRG.2225	0	0	0	0
MSTRG.22250	0	0	0	0
MSTRG.22251	0	0	0	0
MSTRG.22252	0	0	0	0
MSTRG.22253	0	0	0	0
MSTRG.22254	0	0	0	0
MSTRG.22255	0	0	0	0
MSTRG.22256	0	0	0	0
MSTRG.22257	0	0	0	0
MSTRG.22258	0	0	0	0
MSTRG.22259	0	0	0	0
MSTRG.2226	0	0	0	0
MSTRG.22260	0	0	0	0
MSTRG.22261	0	0	0	0
MSTRG.22262	0	0	0	0
MSTRG.22263	0	0	0	0
MSTRG.22264	0	0	0	0
MSTRG.22265	0	0	0	0
MSTRG.22266	0	0	0	0
MSTRG.22267	0	0	0	0
MSTRG.22268	0	0	0	0
MSTRG.22269	0	0	0	0
MSTRG.2227	0	0	0	0
MSTRG.22270	0	0	0	0
MSTRG.22271	0	0	0	0
MSTRG.22272	0	0	0	0
MSTRG.22273	0	0	0	0
MSTRG.22274	0	0	0	0
MSTRG.22275	0	0	0	0
MSTRG.22276	0	0	0	0
MSTRG.22277	0	0	0	0
MSTRG.22278	0	0	0	0
MSTRG.22279	0	0	0	0
MSTRG.2228	0	0	0	0
MSTRG.22280	0	0	0	0
MSTRG.22281	0	0	0	0
MSTRG.22282	0	0	0	0
MSTRG.22283	0	0	0	0
MSTRG.22284	0	0	0	0
MSTRG.22285	0	0	0	0
MSTRG.22286	0	0	0	0
MSTRG.22287	0	0	0	0
MSTRG.22288	0	0	0	0
MSTRG.22289	0	0	0	0
MSTRG.2229	0	0	0	0
MSTRG.22290	0	0	0	0
MSTRG.22291	0	0	0	0
MSTRG.22292	0	0	0	0
MSTRG.22293	0	0	0	0
MSTRG.22294	0	0	0	0
MSTRG.22295	0	0	0	0
MSTRG.22296	0	0	0	0
MSTRG.22297	0	0	0	0
MSTRG.22298	0	0	0	0
MSTRG.22299	0	0	0	0
MSTRG.223	0	0	0	0
MSTRG.2230	0	0	0	0
MSTRG.22300	0	0	0	0
MSTRG.22301	0	0	0	0
MSTRG.22302	0	0	0	0
MSTRG.22303	0	0	0	0
MSTRG.22304	0	0	0	0
MSTRG.22305	0	0	0	0
MSTRG.22306	0	0	0	0
MSTRG.22307	0	0	0	0
MSTRG.22308	0	0	0	0
MSTRG.22309	0	0	0	0
MSTRG.2231	0	0	0	0
MSTRG.22310	0	0	0	0
MSTRG.22311	0	0	0	0
MSTRG.22312	0	0	0	0
MSTRG.22313	0	0	0	0
MSTRG.22314	0	0	0	0
MSTRG.22315	0	0	0	0
MSTRG.22316	0	0	0	0
MSTRG.22317	0	0	0	0
MSTRG.22318	0	0	0	0
MSTRG.22319	0	0	0	0
MSTRG.2232	0	0	0	0
MSTRG.22320	0	0	0	0
MSTRG.22321	0	0	0	0
MSTRG.22322	0	0	0	0
MSTRG.22323	0	0	0	0
MSTRG.22324	0	0	0	0
MSTRG.22325	0	0	0	0
MSTRG.22326	0	0	0	0
MSTRG.22327	0	0	0	0
MSTRG.22328	0	0	0	0
MSTRG.22329	0	0	0	0
MSTRG.2233	0	0	0	0
MSTRG.22330	0	0	0	0
MSTRG.22331	0	0	0	0
MSTRG.22332	0	0	0	0
MSTRG.22333	0	0	0	0
MSTRG.22334	0	0	0	0
MSTRG.22335	0	0	0	0
MSTRG.22336	0	0	0	0
MSTRG.22337	0	0	0	0
MSTRG.22338	0	0	0	0
MSTRG.22339	0	0	0	0
MSTRG.2234	0	0	0	0
MSTRG.22340	0	0	0	0
MSTRG.22341	0	0	0	0
MSTRG.22342	0	0	0	0
MSTRG.22343	0	0	0	0
MSTRG.22344	0	0	0	0
MSTRG.22345	0	0	0	0
MSTRG.22346	0	0	0	0
MSTRG.22347	0	0	0	0
MSTRG.22348	0	0	0	0
MSTRG.22349	0	0	0	0
MSTRG.2235	0	0	0	0
MSTRG.22350	0	0	0	0
MSTRG.22351	0	0	0	0
MSTRG.22352	0	0	0	0
MSTRG.22353	0	0	0	0
MSTRG.22354	0	0	0	0
MSTRG.22355	0	0	0	0
MSTRG.22356	0	0	0	0
MSTRG.22357	0	0	0	0
MSTRG.22358	0	0	0	0
MSTRG.22359	0	0	0	0
MSTRG.2236	0	0	0	0
MSTRG.22360	0	0	0	0
MSTRG.22361	0	0	0	0
MSTRG.22362	0	0	0	0
MSTRG.22363	0	0	0	0
MSTRG.22364	0	0	0	0
MSTRG.22365	0	0	0	0
MSTRG.22366	0	0	0	0
MSTRG.22367	0	0	0	0
MSTRG.22368	0	0	0	0
MSTRG.22369	0	0	0	0
MSTRG.2237	0	0	0	0
MSTRG.22370	0	0	0	0
MSTRG.22371	0	0	0	0
MSTRG.22372	0	0	0	0
MSTRG.22373	0	0	0	0
MSTRG.22374	0	0	0	0
MSTRG.22375	0	0	0	0
MSTRG.22376	0	0	0	0
MSTRG.22377	0	0	0	0
MSTRG.22378	0	0	0	0
MSTRG.22379	0	0	0	0
MSTRG.2238	0	0	0	0
MSTRG.22380	0	0	0	0
MSTRG.22381	0	0	0	0
MSTRG.22382	0	0	0	0
MSTRG.22383	0	0	0	0
MSTRG.22384	0	0	0	0
MSTRG.22385	0	0	0	0
MSTRG.22386	0	0	0	0
MSTRG.22387	0	0	0	0
MSTRG.22388	0	0	0	0
MSTRG.22389	0	0	0	0
MSTRG.2239	0	0	0	0
MSTRG.22390	0	0	0	0
MSTRG.22391	0	0	0	0
MSTRG.22392	0	0	0	0
MSTRG.22393	0	0	0	0
MSTRG.22394	0	0	0	0
MSTRG.22395	0	0	0	0
MSTRG.22396	0	0	0	0
MSTRG.22397	0	0	0	0
MSTRG.22398	0	0	0	0
MSTRG.22399	0	0	0	0
MSTRG.224	0	0	0	0
MSTRG.2240	0	0	0	0
MSTRG.22400	0	0	0	0
MSTRG.22401	0	0	0	0
MSTRG.22402	0	0	0	0
MSTRG.22403	0	0	0	0
MSTRG.22404	0	0	0	0
MSTRG.22405	0	0	0	0
MSTRG.22406	0	0	0	0
MSTRG.22407	0	0	0	0
MSTRG.22408	0	0	0	0
MSTRG.22409	0	0	0	0
MSTRG.2241	0	0	0	0
MSTRG.22410	0	0	0	0
MSTRG.22411	0	0	0	0
MSTRG.22412	0	0	0	0
MSTRG.22413	0	0	0	0
MSTRG.22414	0	0	0	0
MSTRG.22415	0	0	0	0
MSTRG.22416	0	0	0	0
MSTRG.22417	0	0	0	0
MSTRG.22418	0	0	0	0
MSTRG.22419	0	0	0	0
MSTRG.2242	0	0	0	0
MSTRG.22420	0	0	0	0
MSTRG.22421	0	0	0	0
MSTRG.22422	0	0	0	0
MSTRG.22423	0	0	0	0
MSTRG.22424	0	0	0	0
MSTRG.22425	0	0	0	0
MSTRG.22426	0	0	0	0
MSTRG.22427	0	0	0	0
MSTRG.22428	0	0	0	0
MSTRG.22429	0	0	0	0
MSTRG.2243	0	0	0	0
MSTRG.22430	0	0	0	0
MSTRG.22431	0	0	0	0
MSTRG.22432	0	0	0	0
MSTRG.22433	0	0	0	0
MSTRG.22434	0	0	0	0
MSTRG.22435	0	0	0	0
MSTRG.22436	0	0	0	0
MSTRG.22437	0	0	0	0
MSTRG.22438	0	0	0	0
MSTRG.22439	0	0	0	0
MSTRG.2244	0	0	0	0
MSTRG.22440	0	0	0	0
MSTRG.22441	0	0	0	0
MSTRG.22442	0	0	0	0
MSTRG.22443	0	0	0	0
MSTRG.22444	0	0	0	0
MSTRG.22445	0	0	0	0
MSTRG.22446	0	0	0	0
MSTRG.22447	0	0	0	0
MSTRG.22448	0	0	0	0
MSTRG.22449	0	0	0	0
MSTRG.2245	0	0	0	0
MSTRG.22450	0	0	0	0
MSTRG.22451	0	0	0	0
MSTRG.22452	0	0	0	0
MSTRG.22453	0	0	0	0
MSTRG.22454	0	0	0	0
MSTRG.22455	0	0	0	0
MSTRG.22456	0	0	0	0
MSTRG.22457	0	0	0	0
MSTRG.22458	0	0	0	0
MSTRG.22459	0	0	0	0
MSTRG.2246	0	0	0	0
MSTRG.22460	0	0	0	0
MSTRG.22461	0	0	0	0
MSTRG.22462	0	0	0	0
MSTRG.22463	0	0	0	0
MSTRG.22464	0	0	0	0
MSTRG.22465	0	0	0	0
MSTRG.22466	0	0	0	0
MSTRG.22467	0	0	0	0
MSTRG.22468	0	0	0	0
MSTRG.22469	0	0	0	0
MSTRG.2247	0	0	0	0
MSTRG.22470	0	0	0	0
MSTRG.22471	0	0	0	0
MSTRG.22472	0	0	0	0
MSTRG.22473	0	0	0	0
MSTRG.22474	0	0	0	0
MSTRG.22475	0	0	0	0
MSTRG.22476	0	0	0	0
MSTRG.22477	0	0	0	0
MSTRG.22478	0	0	0	0
MSTRG.22479	0	0	0	0
MSTRG.2248	0	0	0	0
MSTRG.22480	0	0	0	0
MSTRG.22481	0	0	0	0
MSTRG.22482	0	0	0	0
MSTRG.22483	0	0	0	0
MSTRG.22484	0	0	0	0
MSTRG.22485	0	0	0	0
MSTRG.22486	0	0	0	0
MSTRG.22487	0	0	0	0
MSTRG.22488	0	0	0	0
MSTRG.22489	0	0	0	0
MSTRG.2249	0	0	0	0
MSTRG.22490	0	0	0	0
MSTRG.22491	0	0	0	0
MSTRG.22492	0	0	0	0
MSTRG.22493	0	0	0	0
MSTRG.22494	0	0	0	0
MSTRG.22495	0	0	0	0
MSTRG.22496	0	0	0	0
MSTRG.22497	0	0	0	0
MSTRG.22498	0	0	0	0
MSTRG.22499	0	0	0	0
MSTRG.225	0	0	0	0
MSTRG.2250	0	0	0	0
MSTRG.22500	0	0	0	0
MSTRG.22501	0	0	0	0
MSTRG.22502	0	0	0	0
MSTRG.22503	0	0	0	0
MSTRG.22504	0	0	0	0
MSTRG.22505	0	0	0	0
MSTRG.22506	0	0	0	0
MSTRG.22507	0	0	0	0
MSTRG.22508	0	0	0	0
MSTRG.22509	0	0	0	0
MSTRG.2251	0	0	0	0
MSTRG.22510	0	0	0	0
MSTRG.22511	0	0	0	0
MSTRG.22512	0	0	0	0
MSTRG.22513	0	0	0	0
MSTRG.22514	0	0	0	0
MSTRG.22515	0	0	0	0
MSTRG.22516	0	0	0	0
MSTRG.22517	0	0	0	0
MSTRG.22518	0	0	0	0
MSTRG.22519	0	0	0	0
MSTRG.2252	0	0	0	0
MSTRG.22520	0	0	0	0
MSTRG.22521	0	0	0	0
MSTRG.22522	0	0	0	0
MSTRG.22523	0	0	0	0
MSTRG.22524	0	0	0	0
MSTRG.22525	0	0	0	0
MSTRG.22526	0	0	0	0
MSTRG.22527	0	0	0	0
MSTRG.22528	0	0	0	0
MSTRG.22529	0	0	0	0
MSTRG.2253	0	0	0	0
MSTRG.22530	0	0	0	0
MSTRG.22531	0	0	0	0
MSTRG.22532	0	0	0	0
MSTRG.22533	0	0	0	0
MSTRG.22534	0	0	0	0
MSTRG.22535	0	0	0	0
MSTRG.22536	0	0	0	0
MSTRG.22537	0	0	0	0
MSTRG.22538	0	0	0	0
MSTRG.22539	0	0	0	0
MSTRG.2254	0	0	0	0
MSTRG.22540	0	0	0	0
MSTRG.22541	0	0	0	0
MSTRG.22542	0	0	0	0
MSTRG.22543	0	0	0	0
MSTRG.22544	0	0	0	0
MSTRG.22545	0	0	0	0
MSTRG.22546	0	0	0	0
MSTRG.22547	0	0	0	0
MSTRG.22548	0	0	0	0
MSTRG.22549	0	0	0	0
MSTRG.2255	0	0	0	0
MSTRG.22550	0	0	0	0
MSTRG.22551	0	0	0	0
MSTRG.22552	0	0	0	0
MSTRG.22553	0	0	0	0
MSTRG.22554	0	0	0	0
MSTRG.22555	0	0	0	0
MSTRG.22556	0	0	0	0
MSTRG.22557	0	0	0	0
MSTRG.22558	0	0	0	0
MSTRG.22559	0	0	0	0
MSTRG.2256	0	0	0	0
MSTRG.22560	0	0	0	0
MSTRG.22561	0	0	0	0
MSTRG.22562	0	0	0	0
MSTRG.22563	0	0	0	0
MSTRG.22564	0	0	0	0
MSTRG.22565	0	0	0	0
MSTRG.22566	0	0	0	0
MSTRG.22567	0	0	0	0
MSTRG.22568	0	0	0	0
MSTRG.22569	0	0	0	0
MSTRG.2257	0	0	0	0
MSTRG.22570	0	0	0	0
MSTRG.22571	0	0	0	0
MSTRG.22572	0	0	0	0
MSTRG.22573	0	0	0	0
MSTRG.22574	0	0	0	0
MSTRG.22575	0	0	0	0
MSTRG.22576	0	0	0	0
MSTRG.22577	0	0	0	0
MSTRG.22578	0	0	0	0
MSTRG.22579	0	0	0	0
MSTRG.2258	0	0	0	0
MSTRG.22580	0	0	0	0
MSTRG.22581	0	0	0	0
MSTRG.22582	0	0	0	0
MSTRG.22583	0	0	0	0
MSTRG.22584	0	0	0	0
MSTRG.22585	0	0	0	0
MSTRG.22586	0	0	0	0
MSTRG.22587	0	0	0	0
MSTRG.22588	0	0	0	0
MSTRG.22589	0	0	0	0
MSTRG.2259	0	0	0	0
MSTRG.22590	0	0	0	0
MSTRG.22591	0	0	0	0
MSTRG.22592	0	0	0	0
MSTRG.22593	0	0	0	0
MSTRG.22594	0	0	0	0
MSTRG.22595	0	0	0	0
MSTRG.22596	0	0	0	0
MSTRG.22597	0	0	0	0
MSTRG.22598	0	0	0	0
MSTRG.22599	0	0	0	0
MSTRG.226	0	0	0	0
MSTRG.2260	0	0	0	0
MSTRG.22600	0	0	0	0
MSTRG.22601	0	0	0	0
MSTRG.22602	0	0	0	0
MSTRG.22603	0	0	0	0
MSTRG.22604	0	0	0	0
MSTRG.22605	0	0	0	0
MSTRG.22606	0	0	0	0
MSTRG.22607	0	0	0	0
MSTRG.22608	0	0	0	0
MSTRG.22609	0	0	0	0
MSTRG.2261	0	0	0	0
MSTRG.22610	0	0	0	0
MSTRG.22611	0	0	0	0
MSTRG.22612	0	0	0	0
MSTRG.22613	0	0	0	0
MSTRG.22614	0	0	0	0
MSTRG.22615	0	0	0	0
MSTRG.22616	0	0	0	0
MSTRG.22617	0	0	0	0
MSTRG.22618	0	0	0	0
MSTRG.22619	0	0	0	0
MSTRG.2262	0	0	0	0
MSTRG.22620	0	0	0	0
MSTRG.22621	0	0	0	0
MSTRG.22622	0	0	0	0
MSTRG.22623	0	0	0	0
MSTRG.22624	0	0	0	0
MSTRG.22625	0	0	0	0
MSTRG.22626	0	0	0	0
MSTRG.22627	0	0	0	0
MSTRG.22628	0	0	0	0
MSTRG.22629	0	0	0	0
MSTRG.2263	0	0	0	0
MSTRG.22630	0	0	0	0
MSTRG.22631	0	0	0	0
